Utbildning,Arbsektor,Andel,Lön
Biolog/biokemist,Offentlig,3.161946659,40000-40999
Biolog/biokemist,Offentlig,2.612042892,41000-41999
Biolog/biokemist,Offentlig,1.814682431,42000-42999
Biolog/biokemist,Offentlig,1.979653561,43000-43999
Biolog/biokemist,Offentlig,1.649711301,44000-44999
Biolog/biokemist,Offentlig,1.347264229,45000-45999
Biolog/biokemist,Offentlig,1.347264229,46000-46999
Biolog/biokemist,Offentlig,0.687379709,47000-47999
Biolog/biokemist,Offentlig,0.687379709,48000-48999
Biolog/biokemist,Offentlig,0.467418202,49000-49999
Biolog/biokemist,Offentlig,0.522408578,50000-50999
Biolog/biokemist,Offentlig,0.549903767,51000-51999
Biolog/biokemist,Offentlig,0.302447072,52000-52999
Biolog/biokemist,Offentlig,0.467418202,53000-53999
Biolog/biokemist,Offentlig,0.302447072,54000-54999
Biolog/biokemist,Offentlig,0.219961507,55000-55999
Biolog/biokemist,Offentlig,3.134451471,>=56000
Farmaceut,Privat,1.175213675,<27000
Farmaceut,Privat,2.19017094,27000-27999
Farmaceut,Privat,4.166666667,28000-28999
Farmaceut,Privat,5.235042735,29000-29999
Farmaceut,Privat,7.104700855,30000-30999
Farmaceut,Privat,7.104700855,31000-31999
Farmaceut,Privat,8.974358974,32000-32999
Farmaceut,Privat,8.493589744,33000-33999
Farmaceut,Privat,7.478632479,34000-34999
Farmaceut,Privat,5.448717949,35000-35999
Farmaceut,Privat,4.967948718,36000-36999
Farmaceut,Privat,3.044871795,37000-37999
Farmaceut,Privat,3.418803419,38000-38999
Farmaceut,Privat,2.670940171,39000-39999
Farmaceut,Privat,2.35042735,40000-40999
Farmaceut,Privat,1.976495726,41000-41999
Farmaceut,Privat,2.02991453,42000-42999
Farmaceut,Privat,1.709401709,43000-43999
Farmaceut,Privat,1.335470085,44000-44999
Farmaceut,Privat,1.495726496,45000-45999
Farmaceut,Privat,1.228632479,46000-46999
Farmaceut,Privat,0.747863248,47000-47999
Farmaceut,Privat,1.121794872,48000-48999
Farmaceut,Privat,0.480769231,49000-49999
Farmaceut,Privat,0.854700855,50000-50999
Farmaceut,Privat,0.641025641,51000-51999
Farmaceut,Privat,0.747863248,52000-52999
Farmaceut,Privat,0.694444444,53000-53999
Farmaceut,Privat,0.854700855,54000-54999
Farmaceut,Privat,0.320512821,55000-55999
Farmaceut,Privat,0.641025641,56000-56999
Farmaceut,Privat,0.534188034,57000-57999
Farmaceut,Privat,0.587606838,58000-58999
Farmaceut,Privat,0.427350427,59000-59999
Farmaceut,Privat,0.427350427,60000-60999
Farmaceut,Privat,0.320512821,61000-61999
Farmaceut,Privat,0.587606838,62000-62999
Farmaceut,Privat,0.053418803,63000-63999
Farmaceut,Privat,0.480769231,64000-64999
Farmaceut,Privat,0.267094017,65000-65999
Farmaceut,Privat,0.320512821,66000-66999
Farmaceut,Privat,0.213675214,67000-67999
Farmaceut,Privat,0.373931624,68000-68999
Farmaceut,Privat,0.267094017,69000-69999
Farmaceut,Privat,0.267094017,70000-70999
Farmaceut,Privat,0.320512821,71000-71999
Farmaceut,Privat,0.267094017,72000-72999
Farmaceut,Privat,0.053418803,73000-73999
Farmaceut,Privat,0.213675214,74000-74999
Farmaceut,Privat,0.16025641,75000-75999
Farmaceut,Privat,0.106837607,76000-76999
Farmaceut,Privat,3.044871795,>=77000
Farmaceut,Offentlig,2.910602911,<28000
Farmaceut,Offentlig,0.831600832,28000-28999
Farmaceut,Offentlig,0.623700624,29000-29999
Farmaceut,Offentlig,3.326403326,30000-30999
Farmaceut,Offentlig,3.118503119,31000-31999
Farmaceut,Offentlig,2.702702703,32000-32999
Farmaceut,Offentlig,4.158004158,33000-33999
Farmaceut,Offentlig,6.237006237,34000-34999
Farmaceut,Offentlig,6.444906445,35000-35999
Farmaceut,Offentlig,5.197505198,36000-36999
Farmaceut,Offentlig,4.781704782,37000-37999
Farmaceut,Offentlig,6.237006237,38000-38999
Farmaceut,Offentlig,6.652806653,39000-39999
Farmaceut,Offentlig,5.197505198,40000-40999
Farmaceut,Offentlig,3.118503119,41000-41999
Farmaceut,Offentlig,4.781704782,42000-42999
Farmaceut,Offentlig,3.95010395,43000-43999
Farmaceut,Offentlig,3.534303534,44000-44999
Farmaceut,Offentlig,3.534303534,45000-45999
Farmaceut,Offentlig,3.742203742,46000-46999
Farmaceut,Offentlig,2.286902287,47000-47999
Farmaceut,Offentlig,1.455301455,48000-48999
Farmaceut,Offentlig,2.079002079,49000-49999
Farmaceut,Offentlig,1.871101871,50000-50999
Farmaceut,Offentlig,1.247401247,51000-51999
Farmaceut,Offentlig,1.663201663,52000-52999
Farmaceut,Offentlig,0.623700624,53000-53999
Farmaceut,Offentlig,0.623700624,54000-54999
Farmaceut,Offentlig,0.415800416,55000-55999
Farmaceut,Offentlig,0.415800416,56000-56999
Farmaceut,Offentlig,0.831600832,57000-57999
Farmaceut,Offentlig,0.415800416,58000-58999
Farmaceut,Offentlig,0.831600832,59000-59999
Farmaceut,Offentlig,0.623700624,60000-60999
Farmaceut,Offentlig,0.415800416,61000-61999
Farmaceut,Offentlig,3.118503119,>=63000
